88.148.44.136;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/framework/js/superfish.js
88.148.44.136;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/mobilemenu.js
88.148.44.136;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/waypoints.js
88.148.44.136;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/waypoints-sticky.js
88.148.44.136;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/framework/js/functions.js
88.148.44.136;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/prettyPhoto.js
88.148.44.136;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/twitter/jquery.tweet.min.js
88.148.44.136;www.mydemo.com;2015-04-01;GET /wp-content/plugins/sitepress-multilingual-cms/res/js/sitepress.js
88.148.44.136;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/framework/js/fancybox/jquery.fancybox.pack.js 
88.148.44.136;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/placeholdr.js 
88.148.44.136;www.mydemo.com;2015-04-01;GET /wp-content/plugins/sitepress-multilingual-cms/res/flags/en.png 
88.148.44.136;www.mydemo.com;2015-04-01;GET /wp-content/plugins/sitepress-multilingual-cms/res/flags/fr.png 
88.148.44.136;www.mydemo.fr;2015-04-01;GET /wp-content/plugins/sitepress-multilingual-cms/res/flags/de.png 
88.148.44.136;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/04/logo_183x40.png 
88.148.44.136;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/05/logo_366x80.png 
88.148.44.136;www.mydemo.com;2015-04-01;GET /wp-admin/admin-ajax.php
88.148.44.136;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/framework/images/icons/twitter.png 
88.148.44.136;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/icons/facebook.png 
88.148.44.136;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/icons/google.png 
203.26.73.5;www.mydemo.com;2015-04-01;GET /binaries/version4.xml 
197.1.146.62;www.mydemo.fr;2015-04-01;GET /binaries/versionbeta4.xml 
88.148.44.136;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/search.png 
88.148.44.136;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/arrow4.png 
88.148.44.136;www.mydemo.com;2015-04-01;GET /download/uninstall-survey/
88.148.44.136;www.mydemo.fr;2015-04-01;GET /wp-content/uploads/2014/04/icon_58x58.png 
64.118.163.98;www.mydemo.com;2015-04-01;GET /store 
64.118.163.98;www.mydemo.com;2015-04-01;GET /pricing 
64.118.163.98;www.mydemo.com;2015-04-01;GET /pricing/ 
153.167.193.76;www.mydemo.fr;2015-04-01;GET /binaries/version4.xml 
106.151.196.69;www.mydemo.com;2015-04-01;GET /prices.xml 
88.172.10.148;www.mydemo.com;2015-04-01;GET /versions.xml 
198.41.33.60;www.mydemo.com;2015-04-01;GET /prices.xml 
64.118.163.98;www.mydemo.fr;2015-04-01;GET /store 
64.118.163.98;www.mydemo.com;2015-04-01;GET /pricing 
64.118.163.98;www.mydemo.com;2015-04-01;GET /pricing/ 
41.142.105.207;www.mydemo.com;2015-04-01;GET /prices.xml 
153.167.193.76;www.mydemo.fr;2015-04-01;GET /binaries/Screenpresso.zip 
197.1.146.62;www.mydemo.com;2015-04-01;GET /binaries/Screenpressobeta.zip 
83.205.59.159;www.mydemo.com;2015-04-01;GET /binaries/version4.xml 
38.104.243.65;www.mydemo.com;2015-04-01;GET / 
38.104.243.65;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/style.css
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/css/skeleton.css
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/css/custom_script.css
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/plugins/flexslider/assets/css/style.css
38.104.243.65;www.mydemo.fr;2015-04-01;GET /wp-content/uploads/2014/04/capture_300x204@2.png 
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/glyphicons-halflings-white.png 
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/mobilemenu.js
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/prettyPhoto.js
38.104.243.65;www.mydemo.fr;2015-04-01;GET /
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-admin/admin-ajax.php
38.104.243.65;www.mydemo.com;2015-04-01;GET / 
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-admin/admin-ajax.php
64.141.10.2;www.mydemo.fr;2015-04-01;GET /prices.xml 
197.1.146.62;www.mydemo.com;2015-04-01;GET /binaries/version4.xml 
178.70.201.90;www.mydemo.com;2015-04-01;GET / 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/plugins/sitepress-multilingual-cms/res/css/language-selector.css
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/framework/css/basic.css
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/css/bootstrap.css
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/css/headers.css
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/css/shortcodes.css
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/framework/css/flexslider.css
38.104.243.65;www.mydemo.com;2015-04-01;GET /features/ 
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/05/editor_bk-1024x640.png 
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/05/capture_image-1024x640.png 
38.104.243.65;www.mydemo.fr;2015-04-01;GET /wp-content/uploads/2014/05/workflow.png 
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/05/workspace-1024x640.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/css/prettyPhoto.css
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/05/video_capture-1024x640.png 
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/style.css
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/css/retina.css
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/css/skeleton.css
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/05/sharing_with_settings-1024x640.png 
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-content/plugins/flexslider/assets/css/flexslider.css
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/plugins/flexslider/assets/css/style.css
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/css/responsive.css
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/plugins/easy-author-image/css/easy-author-image.css
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/framework/css/custom_script.css
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-admin/admin-ajax.php
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/fancybox/jquery.fancybox.css 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-includes/js/jquery/jquery.js
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-includes/js/jquery/jquery-migrate.min.js
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/05/document_generator-1024x640.png 
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/05/ios_screenshots-930x1024.png 
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/05/portable.png 
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/framework/js/easing.js
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/05/multilingual.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/fitvids.js
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/plugins/sitepress-multilingual-cms/res/js/jquery.cookie.js
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-content/plugins/sitepress-multilingual-cms/res/js/browser-redirect.js
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-includes/js/comment-reply.min.js
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/plugins/flexslider/assets/js/jquery.mousewheel.min.js
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/plugins/flexslider/assets/js/jquery.flexslider.min.js
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/framework/js/shortcodes.js
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/bootstrap.js
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/superfish.js
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/mobilemenu.js
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/framework/js/waypoints.js
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/waypoints-sticky.js
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/functions.js
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/prettyPhoto.js
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/framework/js/twitter/jquery.tweet.min.js
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/plugins/sitepress-multilingual-cms/res/js/sitepress.js
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/fancybox/jquery.fancybox.pack.js 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/placeholdr.js 
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-content/plugins/sitepress-multilingual-cms/res/flags/en.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/plugins/sitepress-multilingual-cms/res/flags/fr.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/plugins/sitepress-multilingual-cms/res/flags/de.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/04/logo_183x40.png 
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-content/uploads/2014/05/logo_366x80.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/05/editor_300x204@2.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/04/publish_300x204@2.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/04/brand_light_600x39@2x-e1412666884743.png 
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-content/uploads/2014/04/capture_300x204@2.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/04/shot.png 
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/prettyPhoto/default/sprite.png 
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/prettyPhoto/default/sprite_y.png 
38.104.243.65;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/framework/images/prettyPhoto/default/sprite_x.png 
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/prettyPhoto/default/loader.gif 
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/prettyPhoto/light_rounded/btnNext.png 
68.180.228.218;www.mydemo.com;2015-04-01;GET /fr/2010/12/ 
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/framework/images/search.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-admin/admin-ajax.php
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/icons/twitter.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/icons/facebook.png 
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/framework/images/icons/google.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/testimonials.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/glyphicons-halflings-white.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/arrow4.png 
178.70.201.90;www.mydemo.fr;2015-04-01;GET /
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/04/icon_58x58.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /download 
178.70.201.90;www.mydemo.com;2015-04-01;GET /download/ 
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-content/uploads/2014/07/en_w8_comp_purp.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/07/en-w7-comp_rgb_m.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/glyphicons-halflings.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/accordion-open.png 
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-admin/admin-ajax.php
191.251.223.132;www.mydemo.fr;2015-04-01;GET /images/youtube.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/backtotop.png 
60.249.114.166;www.mydemo.com;2015-04-01;GET /binaries/Screenpresso.exe 
186.228.62.68;www.mydemo.fr;2015-04-01;GET /images/youtube.png 
186.228.62.68;www.mydemo.fr;2015-04-01;GET /images/youtube.png 
38.104.243.65;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/backtotop.png 
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/framework/js/fancybox/fancybox_overlay.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/fancybox/fancybox_sprite.png 
178.70.201.90;www.mydemo.com;2015-04-01;GET /downloading 
178.70.201.90;www.mydemo.com;2015-04-01;GET /downloading/ 
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-admin/admin-ajax.php
125.255.41.177;www.mydemo.com;2015-04-01;GET /binaries/version4.xml 
109.7.6.130;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/js/prettyPhoto.js
103.226.129.38;www.mydemo.com;2015-04-01;GET /binaries/version4.xml 
178.70.201.90;mydemo.com;2015-04-01;GET /binaries/Screenpresso.exe 
59.134.158.113;www.mydemo.com;2015-04-01;GET /wp-content/plugins/flexslider/assets/css/style.css
59.134.158.113;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/css/custom_script.css
103.226.129.38;www.mydemo.com;2015-04-01;GET /binaries/Screenpresso.zip 
59.134.158.113;www.mydemo.fr;2015-04-01;GET /wp-admin/admin-ajax.php
59.134.158.113;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/04/icon_58x58.png 
64.118.163.98;www.mydemo.com;2015-04-01;GET /store 
64.118.163.98;www.mydemo.com;2015-04-01;GET /pricing 
64.118.163.98;www.mydemo.fr;2015-04-01;GET /pricing/ 
91.182.109.190;www.mydemo.com;2015-04-01;GET /versions.xml 
216.157.99.167;www.mydemo.com;2015-04-01;GET /binaries/version4.xml 
199.168.151.159;www.mydemo.com;2015-04-01;GET /binaries/version4.xml 
64.118.163.98;www.mydemo.fr;2015-04-01;GET /store 
64.118.163.98;www.mydemo.com;2015-04-01;GET /pricing 
64.118.163.98;www.mydemo.com;2015-04-01;GET /pricing/ 
178.70.201.90;www.mydemo.com;2015-04-01;GET /binaries/version4.xml 
178.70.201.90;www.mydemo.fr;2015-04-01;GET /wp-admin/admin-ajax.php
2.0.104.237;www.mydemo.com;2015-04-01;GET /prices.xml 
64.118.163.98;www.mydemo.com;2015-04-01;GET /store 
64.118.163.98;www.mydemo.com;2015-04-01;GET /pricing 
64.118.163.98;www.mydemo.fr;2015-04-01;GET /pricing/ 
24.180.61.144;www.mydemo.com;2015-04-01;GET / 
24.180.61.144;www.mydemo.com;2015-04-01;GET /wp-content/plugins/sitepress-multilingual-cms/res/css/language-selector.css
24.180.61.144;www.mydemo.com;2015-04-01;GET /wp-content/plugins/flexslider/assets/css/style.css
24.180.61.144;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/framework/css/custom_script.css
24.180.61.144;www.mydemo.com;2015-04-01;GET /download/ 
24.180.61.144;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/07/en_w8_comp_purp.png 
24.180.61.144;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2014/07/en-w7-comp_rgb_m.png 
24.180.61.144;www.mydemo.fr;2015-04-01;GET /wp-content/themes/inovado/framework/images/glyphicons-halflings.png 
24.180.61.144;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/images/accordion-open.png 
24.180.61.144;www.mydemo.com;2015-04-01;GET /download/
24.180.61.144;www.mydemo.com;2015-04-01;GET /wp-admin/admin-ajax.php
24.180.61.144;www.mydemo.fr;2015-04-01;GET /download/ 
24.180.61.144;www.mydemo.com;2015-04-01;GET /wp-admin/admin-ajax.php
24.180.61.144;www.mydemo.com;2015-04-01;POST /registeremail.php 
24.180.61.144;www.mydemo.com;2015-04-01;GET /downloading 
24.180.61.144;www.mydemo.fr;2015-04-01;GET /downloading/ 
24.180.61.144;www.mydemo.com;2015-04-01;GET /wp-admin/admin-ajax.php
24.180.61.144;mydemo.com;2015-04-01;GET /binaries/Screenpresso.exe 
107.219.24.189;www.mydemo.com;2015-04-01;GET / 
107.219.24.189;www.mydemo.fr;2015-04-01;GET /download/ 
107.219.24.189;www.mydemo.com;2015-04-01;GET /download/
107.219.24.189;www.mydemo.com;2015-04-01;GET /wp-admin/admin-ajax.php
107.219.24.189;www.mydemo.com;2015-04-01;GET /download/ 
107.219.24.189;www.mydemo.fr;2015-04-01;GET /wp-admin/admin-ajax.php
88.181.199.35;www.mydemo.com;2015-04-01;GET /prices.xml 
107.219.24.189;www.mydemo.com;2015-04-01;GET /downloading 
107.219.24.189;www.mydemo.com;2015-04-01;GET /downloading/ 
107.219.24.189;www.mydemo.fr;2015-04-01;GET /wp-admin/admin-ajax.php
107.219.24.189;mydemo.com;2015-04-01;GET /binaries/Screenpresso.exe 
88.184.32.184;www.mydemo.com;2015-04-01;GET /prices.xml 
80.187.106.196;www.mydemo.com;2015-04-01;GET /prices.xml 
179.180.39.229;www.mydemo.fr;2015-04-01;GET /images/youtube.png 
107.219.24.189;www.mydemo.fr;2015-04-01;GET /installsurvey
107.219.24.189;www.mydemo.com;2015-04-01;GET /install-survey
107.219.24.189;www.mydemo.com;2015-04-01;GET /download/install-survey/
107.219.24.189;www.mydemo.com;2015-04-01;GET /binaries/version4.xml 
107.219.24.189;www.mydemo.fr;2015-04-01;GET /legacy/scripts/purl.js 
107.219.24.189;www.mydemo.com;2015-04-01;GET /download/install-survey/
107.219.24.189;www.mydemo.com;2015-04-01;GET /wp-admin/admin-ajax.php
107.219.24.189;www.mydemo.com;2015-04-01;GET /download/install-survey/ 
107.219.24.189;www.mydemo.fr;2015-04-01;GET /wp-admin/admin-ajax.php
188.165.15.162;www.mydemo.com;2015-04-01;GET /2013/ 
186.18.212.98;www.mydemo.com;2015-04-01;GET /binaries/version4.xml 
38.104.134.62;www.mydemo.com;2015-04-01;GET /prices.xml 
186.18.212.98;www.mydemo.fr;2015-04-01;GET /installsurvey
186.18.212.98;www.mydemo.com;2015-04-01;GET /install-survey
186.18.212.98;www.mydemo.com;2015-04-01;GET /download/install-survey/
54.221.42.14;www.mydemo.com;2015-04-01;GET /download 
54.221.42.14;www.mydemo.fr;2015-04-01;GET /download/ 
186.18.212.98;www.mydemo.com;2015-04-01;GET /wp-content/plugins/flexslider/assets/css/style.css
186.18.212.98;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/css/custom_script.css
186.18.212.98;www.mydemo.com;2015-04-01;GET /wp-admin/admin-ajax.php
141.0.9.64;www.mydemo.fr;2015-04-01;GET /fr/feed/ 
141.0.9.64;www.mydemo.com;2015-04-01;GET /wp-content/uploads/2015/03/iOS-sync.png 
186.89.219.34;www.mydemo.com;2015-04-01;GET /binaries/version4.xml 
212.130.110.226;www.mydemo.com;2015-04-01;GET /binaries/version4.xml 
187.6.10.178;www.mydemo.fr;2015-04-01;GET /binaries/version4.xml 
37.57.165.154;www.mydemo.com;2015-04-01;GET /download 
37.57.165.154;www.mydemo.com;2015-04-01;GET /download/ 
190.66.2.204;www.mydemo.com;2015-04-01;GET /binaries/version4.xml 
187.6.10.178;www.mydemo.fr;2015-04-01;GET /binaries/Screenpresso.zip 
24.180.61.144;www.mydemo.com;2015-04-01;GET /installsurvey
24.180.61.144;www.mydemo.com;2015-04-01;GET /install-survey
24.180.61.144;www.mydemo.com;2015-04-01;GET /download/install-survey/
24.180.61.144;www.mydemo.fr;2015-04-01;GET /binaries/version4.xml 
24.180.61.144;www.mydemo.com;2015-04-01;GET /wp-admin/admin-ajax.php
173.198.26.34;www.mydemo.com;2015-04-01;GET /prices.xml 
46.76.126.16;www.mydemo.com;2015-04-01;GET /binaries/Screenpresso.exe 
89.13.154.133;www.mydemo.fr;2015-04-01;GET /binaries/version4.xml 
58.162.150.225;www.mydemo.com;2015-04-01;GET /legacy/favicon.ico 
95.180.197.111;www.mydemo.com;2015-04-01;GET / 
95.180.197.111;www.mydemo.com;2015-04-01;GET / 
95.180.197.111;www.mydemo.fr;2015-04-01;GET /wp-content/plugins/sitepress-multilingual-cms/res/css/language-selector.css
95.180.197.111;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/css/basic.css
95.180.197.111;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/css/headers.css
95.180.197.111;www.mydemo.com;2015-04-01;GET /wp-content/themes/inovado/framework/css/bootstrap.css
